브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합전비,고속전비,도심전비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능
렉서스,LS,2024년형 가솔린 터보 3.5,대형,500 Supreme AWD (A/T),137500000,"5,235 mm","1,900 mm","1,460 mm","3,125 mm","1,635 mm","1,635 mm",,,,,V형 6기통,3445.0,"422/6,000 ps/rpm","61.2/1,600~4,800 kg.m/rpm",,,,가솔린,82 ℓ,220.0,,,,,,,,,5 등급,7.9,10.7,6.5,,,,,,,"CC (정지, 재출발)",자동 10단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,245/50R,245/50R,19 인치,19 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼 ,
동승석 무릎",,,하이패스 내장,LED,"오토 하이빔 ,
조향 연동",LED,"LED ,
후방 안개등",,"전동접이 ,
전동조절 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
DVD ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,세미아닐린,"열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침 ,
쿠션 익스텐션 ,
안마기능",,,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",12.3 인치,,12.0,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,자동 온도조절,버튼시동,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,선루프,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
렉서스,LS,2024년형 가솔린 터보 3.5,대형,500 Luxury AWD (A/T),146700000,"5,235 mm","1,900 mm","1,460 mm","3,125 mm","1,635 mm","1,635 mm",,,,,V형 6기통,3445.0,"422/6,000 ps/rpm","61.2/1,600~4,800 kg.m/rpm",,,,가솔린,82 ℓ,220.0,,,,,,,,,5 등급,7.9,10.7,6.5,,,,,,,"CC (정지, 재출발)",자동 10단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,245/45R,245/45R,20 인치,20 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼 ,
동승석 무릎",,,하이패스 내장,LED,"오토 하이빔 ,
조향 연동",LED,"LED ,
후방 안개등",,"전동접이 ,
전동조절 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
DVD ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,세미아닐린,"열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침 ,
쿠션 익스텐션 ,
안마기능",,2열,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",12.3 인치,Mark Levinson,23.0,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,자동 온도조절,버튼시동,전방 레인센서,"USB ,
스마트폰 무선 충전",4 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
렉서스,LS,2024년형 가솔린 터보 3.5,대형,500 Platinum AWD (A/T),162100000,"5,235 mm","1,900 mm","1,460 mm","3,125 mm","1,635 mm","1,635 mm",,,,,V형 6기통,3445.0,"422/6,000 ps/rpm","61.2/1,600~4,800 kg.m/rpm",,,,가솔린,82 ℓ,220.0,,,,,,,,,5 등급,7.9,10.7,6.5,,,,,,,"CC (정지, 재출발)",자동 10단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,245/45R,245/45R,20 인치,20 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼 ,
동승석 무릎",,,하이패스 내장,LED,"오토 하이빔 ,
조향 연동",LED,"LED ,
후방 안개등",,"전동접이 ,
전동조절 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
DVD ,
오디오 파일 재생 ,
블루투스",4.0,2 + 3,세미아닐린,"열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침 ,
쿠션 익스텐션 ,
안마기능",,2열,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",12.3 인치,Mark Levinson,23.0,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,자동 온도조절,버튼시동,전방 레인센서,"USB ,
스마트폰 무선 충전",4 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토 ,
뒷좌석 모니터"
기아,EV3,2025년형 전기 (스탠다드),소형SUV,에어 (A/T),39950000,"4,300 mm","1,850 mm","1,560 mm","2,680 mm","1,614 mm","1,611 mm",,,앞면,,,,,,,,저공해 1종,전기(배터리),,,58.3 kWh,369 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),29 분,,2 등급,,,,5.2,4.7,5.6,350 km,313 km,380 km,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 1단,FF,,,맥퍼슨 스트럿,멀티링크,215/60R,215/60R,17 인치,17 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"LED ,
급제동 경보",LED,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,바이오 인조가죽,"열선 ,
통풍","열선 ,
통풍 ,
전동조절 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6.0,,,,,,,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
기아,EV3,2025년형 전기 (스탠다드),소형SUV,어스 (A/T),43400000,"4,300 mm","1,850 mm","1,560 mm","2,680 mm","1,614 mm","1,611 mm",,,"앞면 ,
앞좌석",,,,,,,,저공해 1종,전기(배터리),,,58.3 kWh,369 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),29 분,,2 등급,,,,5.2,4.7,5.6,350 km,313 km,380 km,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 1단,FF,,,맥퍼슨 스트럿,멀티링크,215/60R,215/60R,17 인치,17 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"LED ,
급제동 경보",LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,바이오 인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
기아,EV3,2025년형 전기 (스탠다드),소형SUV,GT-line (A/T),44300000,"4,300 mm","1,850 mm","1,560 mm","2,680 mm","1,610 mm","1,607 mm",,,"앞면 ,
앞좌석",,,,,,,,저공해 1종,전기(배터리),,,58.3 kWh,369 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),29 분,,2 등급,,,,5.2,4.7,5.6,347 km,314 km,373 km,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 1단,FF,,,맥퍼슨 스트럿,멀티링크,215/50R,215/50R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"LED ,
급제동 경보",LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,바이오 인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
벤틀리,The New Flying Spur,2025년형 가솔린 터보 4.0 플러그인 하이브리드,대형,Speed (A/T),375700000,"5,316 mm","1,988 mm","1,474 mm","3,194 mm",,,,,,,V형 8기통,3996.0,"600/6,000 ps/rpm","78.5/2,000~4,500 kg.m/rpm",285 km/h,3.5 초,,가솔린+전기,,,,,,,,,,,,,,,,,,,,,,DCT 8단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,더블 위시본,멀티링크,,,22 인치,22 인치,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
벤틀리,The New Flying Spur,2025년형 가솔린 터보 4.0 플러그인 하이브리드,대형,Speed first edition (A/T),441900000,"5,316 mm","1,988 mm","1,474 mm","3,194 mm",,,,,,,V형 8기통,3996.0,"600/6,000 ps/rpm","78.5/2,000~4,500 kg.m/rpm",285 km/h,3.5 초,,가솔린+전기,,,,,,,,,,,,,,,,,,,,,,DCT 8단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,더블 위시본,멀티링크,,,22 인치,22 인치,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
미니,Clubman,2024년형 가솔린 1.5,소형,Cooper Classic (A/T),43700000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 3기통,1499.0,"136/4,500 ps/rpm","22.4/1,480~4100 kg.m/rpm",205 km/h,9.2 초,저공해 3종,가솔린,50 ℓ,147.0,,,,,,,,,4 등급,11.5,13.3,10.4,,,,,,,CC (정속 주행),DCT 7단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/45R,225/45R,17 인치,17 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","라디오 ,
텔레매틱스 ,
블루투스",,2 + 3,인조가죽,"열선 ,
전동조절","열선 ,
전동조절",,,,디지털,"가죽 ,
열선",8.8 인치,,6.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,전자식,애플 카플레이
미니,Clubman,2024년형 가솔린 1.5,소형,Cooper Final Edition (A/T),47000000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 3기통,1499.0,"136/4,500 ps/rpm","22.4/1,480~4100 kg.m/rpm",205 km/h,9.2 초,저공해 3종,가솔린,50 ℓ,147.0,,,,,,,,,4 등급,11.5,13.3,10.4,,,,,,,CC (정속 주행),DCT 7단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/40R,225/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","라디오 ,
텔레매틱스 ,
블루투스",,2 + 3,인조가죽,"열선 ,
전동조절","열선 ,
전동조절",,,,디지털,"가죽 ,
열선",8.8 인치,,6.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,전자식,애플 카플레이
미니,Clubman,2024년형 가솔린 2.0,소형,Cooper S Classic (A/T),52300000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 4기통,1998.0,"192/5,000 ps/rpm","28.5/1,350~4,600 kg.m/rpm",228 km/h,7.2 초,저공해 3종,가솔린,50 ℓ,161.0,,,,,,,,,4 등급,10.6,12.7,9.3,,,,,,,"CC (정지, 재출발)",DCT 7단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/40R,225/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
텔레매틱스 ,
블루투스",,2 + 3,가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
메모리",,,,"HUD ,
디지털","가죽 ,
열선",8.8 인치,Harman/Kardon,12.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,"음성인식 ,
애플 카플레이"
미니,Clubman,2024년형 가솔린 2.0,소형,Cooper S Untold Edition (A/T),53200000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 4기통,1998.0,"192/5,000 ps/rpm","28.5/1,350~4,600 kg.m/rpm",228 km/h,7.2 초,저공해 3종,가솔린,50 ℓ,161.0,,,,,,,,,4 등급,10.6,12.7,9.3,,,,,,,"CC (정지, 재출발)",DCT 7단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/40R,225/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
텔레매틱스 ,
블루투스",,2 + 3,가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
메모리",,,,"HUD ,
디지털","가죽 ,
열선",8.8 인치,Harman/Kardon,12.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,"음성인식 ,
애플 카플레이"
미니,Clubman,2024년형 가솔린 2.0,소형,Cooper S Final Edition (A/T),55200000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 4기통,1998.0,"192/5,000 ps/rpm","28.5/1,350~4,600 kg.m/rpm",228 km/h,7.2 초,저공해 3종,가솔린,50 ℓ,161.0,,,,,,,,,4 등급,10.6,12.7,9.3,,,,,,,"CC (정지, 재출발)",DCT 7단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/40R,225/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","내비게이션 ,
라디오 ,
텔레매틱스 ,
블루투스",,2 + 3,가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
메모리",,,,"HUD ,
디지털","가죽 ,
열선",8.8 인치,Harman/Kardon,12.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,"음성인식 ,
애플 카플레이"
미니,Clubman,2024년형 가솔린 2.0,소형,JCW ALL4 (A/T),63200000,"4,265 mm","1,800 mm","1,440 mm","2,670 mm",,,,,,,직렬 4기통,1998.0,"306/5,000 ps/rpm","45.9/1,750~4,500 kg.m/rpm",250 km/h,4.9 초,,가솔린,50 ℓ,175.0,,,,,,,,,4 등급,9.7,11.6,8.6,,,,,,,"CC (정지, 재출발)",자동 8단,4WD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/35R,235/35R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
차선 이탈 경고 ,
타이어 공기압 경고",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,후방 안개등,LED,"전동접이 ,
열선 ,
자동디밍 ,
후진 자동하향","라디오 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,나파가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
메모리",,,,"HUD ,
디지털","가죽 ,
열선",8.8 인치,Harman/Kardon,12.0,,,,,스마트 트렁크,,360 ℓ,자동 온도조절,,전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,애플 카플레이
아우디,e-tron GT,2022년형 전기,준대형,Quattro (A/T),145200000,"4,990 mm","1,965 mm","1,420 mm","2,898 mm","1,700 mm","1,667 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,,,,,245 km/h,4.5 초,저공해 1종,전기(배터리),,,93.4 kWh,722.7 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),30 분,13 시간,4 등급,,,,3.7,3.9,3.5,362 km,382 km,346 km,"CC (정지, 재출발)",자동 2단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,245/45R,285/40R,20 인치,20 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,지원,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,자동디밍,"LED ,
LASER",오토 하이빔,,LED,,"전동접이 ,
전동조절 ,
열선 ,
자동디밍","내비게이션 ,
라디오 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
메모리",2열,,,"HUD ,
디지털","가죽 ,
D 컷 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",,,10.0,,,,,"전동식 ,
스마트 트렁크",,405 ℓ,자동 온도조절,버튼시동,,"USB ,
스마트폰 무선 충전",3 존,글라스 루프,전자식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
아우디,e-tron GT,2022년형 전기,준대형,Quattro Premium (A/T),168200000,"4,990 mm","1,965 mm","1,405 mm","2,898 mm","1,690 mm","1,655 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,,,,,245 km/h,4.5 초,저공해 1종,전기(배터리),,,93.4 kWh,722.7 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),30 분,13 시간,4 등급,,,,3.7,3.9,3.5,362 km,382 km,346 km,"CC (정지, 재출발)",자동 2단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,245/45R,285/40R,20 인치,20 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,지원,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,자동디밍,"LED ,
LASER",오토 하이빔,,LED,,"전동접이 ,
전동조절 ,
열선 ,
자동디밍","내비게이션 ,
라디오 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,나파 가죽,"열선 ,
통풍 ,
전동조절 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
메모리 ,
안마기능",2열,,,"HUD ,
디지털","가죽 ,
D 컷 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",,BANG & OLUFSEN,16.0,,,,,"전동식 ,
스마트 트렁크",,405 ℓ,자동 온도조절,버튼시동,,"USB ,
스마트폰 무선 충전",3 존,글라스 루프,전자식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
아우디,e-tron GT,2022년형 RS 전기,준대형,RS (5L2) (A/T),205490000,"4,990 mm","1,965 mm","1,400 mm","2,900 mm","1,690 mm","1,655 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,,,,,250 km/h,3.6 초,저공해 1종,전기(배터리),,,93.4 kWh,722.7 V,LG 에너지솔루션,리튬 이온,DC콤보 (7핀),AC단상 (5핀),30 분,13 시간,4 등급,,,,3.4,3.4,3.3,336 km,342 km,331 km,"CC (정지, 재출발)",자동 2단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,265/35R,305/30R,21 인치,21 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,지원,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,자동디밍,"LED ,
LASER",오토 하이빔,,LED,,"전동접이 ,
전동조절 ,
열선 ,
자동디밍","내비게이션 ,
라디오 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,나파 가죽,"열선 ,
통풍 ,
전동조절 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
메모리 ,
안마기능",2열,,,"HUD ,
디지털","가죽 ,
D 컷 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",,BANG & OLUFSEN,16.0,,,,,"전동식 ,
스마트 트렁크",,350 ℓ,자동 온도조절,버튼시동,,"USB ,
스마트폰 무선 충전",3 존,카본,전자식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
